# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
1.525529254254254E+09,9.637476194477799E-01,5.856653365363495E-03,-4.826320710802298E-04,1.072366118370727E-03,-5.330522093473424E-04,9.701019505586710E-04,9.645650784896773E-01,-1.564304914796770E-02,
1.531535255255255E+09,9.634228337230593E-01,-2.301230596400357E-02,-4.493113092367865E-04,1.015500138125590E-03,-4.493339124709268E-04,9.149968396477762E-04,9.630831044428725E-01,-4.843726571011663E-02,
1.537541256256256E+09,9.622517416133282E-01,-5.115042644446056E-02,-3.860029635158063E-04,9.484791256692592E-04,-4.055934561155680E-04,8.657924077535008E-04,9.591775477456419E-01,-6.938986951937724E-02,
1.543547257257257E+09,9.601301706586436E-01,-7.897051098330891E-02,-2.981344229781192E-04,8.518112225317623E-04,-3.532032898159340E-04,7.541763288077230E-04,9.566142163913627E-01,-9.440678382892088E-02,
1.549553258258258E+09,9.571982871286431E-01,-1.063754944165364E-01,-3.131167586611585E-04,7.693942344090062E-04,-3.249333129398642E-04,7.445247417141184E-04,9.541667214788209E-01,-1.253521774212775E-01,
1.555559259259259E+09,9.536433772223711E-01,-1.354053610972692E-01,-2.594109723927226E-04,7.058069373938269E-04,-3.051423167044827E-04,6.356046027031459E-04,9.500989418646077E-01,-1.617699364703985E-01,
1.561565260260260E+09,9.499017490913561E-01,-1.630935025329783E-01,-2.372680244395695E-04,6.256173305781585E-04,-2.032185321602834E-04,6.162414533936320E-04,9.425622113852016E-01,-1.933966392278748E-01,
1.567571261261261E+09,9.449653548130882E-01,-1.899922918440241E-01,-1.755945221399576E-04,6.172436700375715E-04,-2.108235121768991E-04,5.890538732474828E-04,9.354235593792105E-01,-2.061681492116558E-01,
1.573577262262262E+09,9.385196300651795E-01,-2.160202615665776E-01,-1.893581340558494E-04,5.362077780782207E-04,-1.732189341346354E-04,4.982585030559445E-04,9.307767017245479E-01,-2.246302325731265E-01,
1.579583263263263E+09,9.312665406198541E-01,-2.434810293437915E-01,-1.860249794551320E-04,4.714819139912015E-04,-2.156282585781627E-04,4.648359891427004E-04,9.265898576095680E-01,-2.529369245082041E-01,
1.585589264264264E+09,9.239754378545444E-01,-2.707890043677705E-01,-1.443855425102998E-04,4.477168167223889E-04,-1.440187899350659E-04,3.833354912576368E-04,9.192805822784137E-01,-2.902651645070422E-01,
1.591595265265265E+09,9.160228142276181E-01,-2.972062241287268E-01,-9.428128745607653E-05,3.691344466375554E-04,-1.167192011737427E-04,3.649008293474221E-04,9.082168100691139E-01,-3.245199018674173E-01,
1.597601266266266E+09,9.072169820914264E-01,-3.227390783261599E-01,-9.830109801271268E-05,3.132419031246091E-04,-1.398154004825144E-04,2.828899035261100E-04,8.990965421679865E-01,-3.434000102693784E-01,
1.603607267267267E+09,8.974604701572892E-01,-3.483712604247105E-01,-1.163319072694523E-04,2.902094451616979E-04,-1.406228054144623E-04,3.138881946806568E-04,8.888673569852268E-01,-3.652712779328897E-01,
1.609613268268268E+09,8.870578314804751E-01,-3.739237597601782E-01,-1.434963466870001E-04,2.604223461120965E-04,-1.536356536118857E-04,2.365515504759776E-04,8.777133729012031E-01,-3.903369734869371E-01,
1.615619269269269E+09,8.758010844318308E-01,-3.989838093858669E-01,-1.678200575323104E-04,1.990437887219465E-04,-1.620016131137182E-04,2.546125881783004E-04,8.658143862495407E-01,-4.188555569368992E-01,
1.621625270270270E+09,8.642063870692821E-01,-4.237672130403015E-01,-1.855979541842468E-04,1.760453598276235E-04,-1.609269609533285E-04,2.010731263453999E-04,8.536915137835069E-01,-4.454791623834912E-01,
1.627631271271271E+09,8.517121724939175E-01,-4.479982913687418E-01,-1.659467612565451E-04,1.683378209404191E-04,-1.776366946188986E-04,1.376087450478167E-04,8.418528902054659E-01,-4.640109341981165E-01,
1.633637272272272E+09,8.383028416006248E-01,-4.718790713161249E-01,-2.004366055053873E-04,1.401012005559904E-04,-1.949923546478036E-04,1.441494368215929E-04,8.279167581063668E-01,-4.862718072986626E-01,
1.639643273273273E+09,8.245340558884029E-01,-4.952219056368793E-01,-1.836649534799207E-04,1.317911847004680E-04,-1.561022977100455E-04,1.281742632582919E-04,8.116379062635973E-01,-5.113859840294877E-01,
1.645649274274274E+09,8.103429391556218E-01,-5.182914056757955E-01,-1.507903154666206E-04,1.379881359839522E-04,-1.827050480459955E-04,1.429161162749973E-04,7.939718534643613E-01,-5.383396939718424E-01,
1.651655275275275E+09,7.954033971939464E-01,-5.408514694299847E-01,-1.318586030216287E-04,1.250123117032077E-04,-1.919664444822121E-04,6.956015458857738E-05,7.769781275583562E-01,-5.617791987454734E-01,
1.657661276276276E+09,7.796558787111897E-01,-5.628264126374876E-01,-2.014922741450919E-04,1.179138702777980E-04,-2.373352467663028E-04,9.522848058854646E-05,7.630330756882439E-01,-5.782209824070844E-01,
1.663667277277277E+09,7.635915681541167E-01,-5.845261175968109E-01,-2.616705977207171E-04,9.149078151117985E-05,-2.244689797637549E-04,1.954822799316297E-05,7.470811803082578E-01,-5.989447854389839E-01,
1.669673278278278E+09,7.467900407807225E-01,-6.056979665156361E-01,-2.291479543070091E-04,1.038060878794007E-04,-2.794446512212314E-04,9.331088013894229E-05,7.290000517604754E-01,-6.224673637708927E-01,
1.675679279279279E+09,7.298658209893168E-01,-6.262244279213973E-01,-2.664079005197389E-04,1.158026103400994E-04,-2.671731930404181E-04,1.220040432481041E-04,7.092754437717409E-01,-6.470526542496432E-01,
1.681685280280280E+09,7.114008428395198E-01,-6.463689698540780E-01,-2.746146296759609E-04,1.333166187863865E-04,-2.949253083997314E-04,1.333048750765012E-04,6.912760934964804E-01,-6.645166324700841E-01,
1.687691281281281E+09,6.930477680901745E-01,-6.656925775538475E-01,-2.581273414983036E-04,9.511400731666771E-05,-2.815989633185667E-04,1.388739397483724E-04,6.789646669370830E-01,-6.716741995223292E-01,
1.693697282282282E+09,6.740867701181550E-01,-6.846739334894253E-01,-2.895476932134265E-04,1.749052029595671E-04,-2.882238160152265E-04,1.709846457507281E-04,6.629825734264099E-01,-6.880897839518828E-01,
1.699703283283283E+09,6.547139026589230E-01,-7.030395244797225E-01,-2.910112705995926E-04,9.095068657721994E-05,-3.531661784345022E-04,1.727570791602828E-04,6.421247534351098E-01,-7.111178414130392E-01,
1.705709284284284E+09,6.344651257148166E-01,-7.208456560764537E-01,-2.900566068816530E-04,1.318584704276081E-04,-2.481376769126685E-04,2.115115109225841E-04,6.177193147007943E-01,-7.343876261239637E-01,
1.711715285285285E+09,6.135685581204239E-01,-7.380978368554084E-01,-2.818723185567098E-04,2.082405692637637E-04,-2.632574060538620E-04,1.776043937093471E-04,5.956617450443937E-01,-7.487613939311554E-01,
1.717721286286286E+09,5.926779553596621E-01,-7.547607739116513E-01,-2.980115132868618E-04,1.426538341346421E-04,-2.998256010154877E-04,1.702212881180368E-04,5.779494478924653E-01,-7.571446397437378E-01,
1.723727287287287E+09,5.713004021450538E-01,-7.707822260080540E-01,-2.446487832488606E-04,1.383528972562969E-04,-2.433163574907469E-04,1.622210453468517E-04,5.564294865603544E-01,-7.692322737567714E-01,
1.729733288288288E+09,5.492366332863492E-01,-7.860115109798507E-01,-2.799075621081381E-04,1.754327272347289E-04,-2.094136323587313E-04,1.896556900219727E-04,5.333273393093563E-01,-7.843161364444263E-01,
1.735739289289289E+09,5.266948497552438E-01,-8.001767281504393E-01,-2.758776432660443E-04,1.671825411077485E-04,-2.386005827672125E-04,2.042666770849331E-04,5.100205560141009E-01,-8.007247346764861E-01,
1.741745290290290E+09,5.040500662361822E-01,-8.136846229345169E-01,-2.761465084960107E-04,2.056771980746433E-04,-2.644890607673583E-04,1.908920950859426E-04,4.893062876894523E-01,-8.146459442575318E-01,
1.747751291291291E+09,4.810288093900770E-01,-8.271262953718985E-01,-3.229007653615457E-04,2.189276967045574E-04,-2.504557118754288E-04,2.035806128260043E-04,4.692511276673537E-01,-8.249038473504791E-01,
1.753757292292292E+09,4.573901877550509E-01,-8.392039871495777E-01,-2.522118499928628E-04,2.371499745373308E-04,-2.889868151357927E-04,2.198067547537219E-04,4.454471479683170E-01,-8.374489660313644E-01,
1.759763293293293E+09,4.336177127397982E-01,-8.507798711593466E-01,-2.832166373776760E-04,1.968282040175076E-04,-2.764096539226875E-04,2.506945844069066E-04,4.189284167763938E-01,-8.512647461105396E-01,
1.765769294294294E+09,4.094493050473337E-01,-8.618147253232412E-01,-2.343436344406340E-04,2.596122350720465E-04,-3.164864190460763E-04,2.558480213528661E-04,3.912656996362137E-01,-8.647686084658225E-01,
1.771775295295295E+09,3.849627584320924E-01,-8.722470863706625E-01,-2.672704735295763E-04,2.912567717640136E-04,-2.582514995896534E-04,2.104841987533849E-04,3.660281135725467E-01,-8.753641342741720E-01,
1.777781296296296E+09,3.603249259644072E-01,-8.816770113882875E-01,-2.505808974277092E-04,2.585852199485093E-04,-2.879061729817922E-04,2.342661249987724E-04,3.423337972684367E-01,-8.839992396909362E-01,
1.783787297297297E+09,3.353265229903397E-01,-8.900459581761516E-01,-1.800646187989152E-04,2.734155725411510E-04,-2.207875294918080E-04,2.523132924636093E-04,3.157037108344405E-01,-8.940729177425815E-01,
1.789793298298298E+09,3.103583345201820E-01,-8.979780637835063E-01,-2.207441594781236E-04,2.357692501097354E-04,-2.228049746422869E-04,2.509727703282557E-04,2.877798321848737E-01,-9.037420433456759E-01,
1.795799299299299E+09,2.849561230663759E-01,-9.053242717342158E-01,-1.957001210984405E-04,2.575806436000000E-04,-2.071031899509406E-04,2.575542329495279E-04,2.602751890007122E-01,-9.118098136178967E-01,
1.801805300300300E+09,2.597949199400792E-01,-9.118940498877062E-01,-2.413146482552848E-04,2.135247385666872E-04,-2.624467363375034E-04,2.213750026855883E-04,2.380355684846724E-01,-9.158673588930366E-01,
1.807811301301301E+09,2.338441080699958E-01,-9.172852052256637E-01,-3.057290491472767E-04,3.237204371097762E-04,-2.163562423196238E-04,2.933227468533054E-04,2.172644521677592E-01,-9.191374827080394E-01,
1.813817302302302E+09,2.082539540306603E-01,-9.225451426648759E-01,-2.509448460036597E-04,3.135418451718540E-04,-2.016354447824673E-04,3.165827062657842E-04,1.898723008950273E-01,-9.252635769134965E-01,
1.819823303303303E+09,1.821977517185108E-01,-9.268134040208066E-01,-2.321433711125197E-04,3.490033602978377E-04,-2.194779808077039E-04,3.206889549324356E-04,1.603595763385568E-01,-9.308719620463158E-01,
1.825829304304304E+09,1.558816004234315E-01,-9.306776488658204E-01,-2.516924525023301E-04,3.070663673208223E-04,-1.918081293012941E-04,3.040055082325884E-04,1.345873282352739E-01,-9.335247274229725E-01,
1.831835305305305E+09,1.299297817968409E-01,-9.336323566361816E-01,-1.966476500139531E-04,4.142615879666181E-04,-1.937121393862781E-04,2.817748552888892E-04,1.162205439766161E-01,-9.319953013237843E-01,
1.837841306306306E+09,1.033438897993296E-01,-9.356294937472898E-01,-1.791079747331305E-04,3.367454422624689E-04,-2.116083756783693E-04,3.552751095384352E-04,9.361008391447007E-02,-9.307706937864834E-01,
1.843847307307307E+09,7.688896661796524E-02,-9.370503200768792E-01,-2.123544975677860E-04,3.529357001937351E-04,-1.924446031396490E-04,3.213293757466045E-04,6.587348422266989E-02,-9.316297985790229E-01,
1.849853308308308E+09,5.025451288288346E-02,-9.380340801124519E-01,-1.648647019385759E-04,3.581556312945455E-04,-1.783555593025919E-04,3.352131578297268E-04,3.649244580425011E-02,-9.337538773860290E-01,
1.855859309309309E+09,2.371458991886000E-02,-9.377255220124012E-01,-1.496930549137694E-04,3.584563132348985E-04,-1.693173169074890E-04,2.949659104367248E-04,1.003960726143770E-02,-9.356080235622596E-01,
1.861865310310310E+09,-3.080269149656503E-03,-9.368267713804573E-01,-1.501156641161048E-04,3.960605026287359E-04,-1.681206759416476E-04,3.423437619052584E-04,-1.204423463852136E-02,-9.357963083923397E-01,
1.867871311311311E+09,-2.952295120232437E-02,-9.352373003220319E-01,-1.927817960573811E-04,3.917416340909329E-04,-1.626373070585678E-04,3.135747354352527E-04,-3.853852073799163E-02,-9.340735494734450E-01,
1.873877312312312E+09,-5.655679526414240E-02,-9.328478310613929E-01,-1.614557280834107E-04,3.795753984859853E-04,-1.832928895214859E-04,3.145898632904797E-04,-6.796499921843389E-02,-9.321670872194935E-01,
1.879883313313313E+09,-8.297299732775701E-02,-9.298186910056248E-01,-1.528445179476525E-04,3.870982881358958E-04,-1.740340325984524E-04,3.948757432274476E-04,-9.744699547776951E-02,-9.293740319311576E-01,
1.885889314314314E+09,-1.095186711004790E-01,-9.258302541140379E-01,-1.585722719184171E-04,3.946407666680718E-04,-1.443005481299609E-04,4.111068295656398E-04,-1.251317317734105E-01,-9.253958801042688E-01,
1.891895315315315E+09,-1.358156902690614E-01,-9.214239080456254E-01,-1.369075458343673E-04,4.602283088635767E-04,-2.189046905666369E-04,4.434928289309009E-04,-1.500730172356772E-01,-9.200307380065138E-01,
1.897901316316316E+09,-1.625644149916615E-01,-9.162699898275017E-01,-1.321529166944265E-04,4.037916119272929E-04,-1.949761741049500E-04,4.428625001986031E-04,-1.774971477419491E-01,-9.135780371028418E-01,
1.903907317317317E+09,-1.890280918007455E-01,-9.099996817569903E-01,-1.109247400822098E-04,5.251605072678862E-04,-1.645795063934947E-04,4.665815998522772E-04,-2.052181506046392E-01,-9.070347359264008E-01,
1.909913318318318E+09,-2.152782538996797E-01,-9.029779617761530E-01,-1.207107112795489E-04,4.816457373285406E-04,-8.537345820783758E-05,4.378416229263839E-04,-2.311645447118761E-01,-9.003435269863234E-01,
1.915919319319319E+09,-2.414020378120073E-01,-8.952710761674207E-01,-4.302385865663088E-05,4.602970508816711E-04,-8.510728372287024E-05,4.579781526847944E-04,-2.536522914464202E-01,-8.937376452373924E-01,
1.921925320320320E+09,-2.675565141825396E-01,-8.869783391783596E-01,-1.118380373113308E-04,5.011344523698678E-04,-7.428259875241733E-05,4.758028365228705E-04,-2.735531876426238E-01,-8.879552597708406E-01,
1.927931321321321E+09,-2.934713342681137E-01,-8.777203130264395E-01,-1.536668895160535E-05,5.015885057741968E-04,-5.922337790143847E-05,4.890768805743424E-04,-3.010955436089701E-01,-8.817317082477951E-01,
1.933937322322322E+09,-3.189473092882166E-01,-8.675897810649482E-01,-5.352246948453409E-05,5.394091343040462E-04,-6.043936294148561E-05,5.550375959660195E-04,-3.315319285594213E-01,-8.715854605890747E-01,
1.939943323323323E+09,-3.442583855140972E-01,-8.567433947954229E-01,3.303487234150560E-05,5.510666147952908E-04,2.158061366517611E-05,5.188436729009217E-04,-3.575298731957265E-01,-8.590967213023366E-01,
1.945949324324324E+09,-3.694977695546139E-01,-8.451609144064272E-01,3.473927504542588E-05,5.511107633360157E-04,2.264938422697689E-05,5.373983153850500E-04,-3.740436723150251E-01,-8.477063532060635E-01,
1.951955325325325E+09,-3.943807976078064E-01,-8.328952928908449E-01,7.691224126035943E-05,5.861750121197790E-04,1.913864912824766E-05,5.438664812251053E-04,-3.856717595601440E-01,-8.377819314630748E-01,
1.957961326326326E+09,-4.186595473882568E-01,-8.198231720331867E-01,9.294659578398819E-05,5.912183152758272E-04,3.287963321192810E-05,5.156258527099961E-04,-4.104356612728382E-01,-8.219047292040996E-01,
1.963967327327327E+09,-4.427330951449100E-01,-8.061286480687309E-01,1.945764459020882E-04,6.357712272644743E-04,8.904306495369631E-05,6.199432679789703E-04,-4.395581117086793E-01,-8.058916676176838E-01,
1.969973328328328E+09,-4.665855161463346E-01,-7.917790539532626E-01,2.026423420391133E-04,5.693324436364661E-04,1.170525315311304E-04,5.929086459706892E-04,-4.662838565783732E-01,-7.918215674459439E-01,
1.975979329329329E+09,-4.899760415163866E-01,-7.765776234750814E-01,2.166451470892239E-04,5.648377922066419E-04,1.377646739701772E-04,5.796874630016368E-04,-4.854105970510121E-01,-7.805412977304259E-01,
1.981985330330330E+09,-5.124325602109548E-01,-7.604657793759679E-01,2.095381424551612E-04,5.921876072781857E-04,1.930636046574201E-04,6.316691678407010E-04,-4.999407410363385E-01,-7.685054441904057E-01,
1.987991331331331E+09,-5.343437489487474E-01,-7.441243722012582E-01,2.995759196198662E-04,6.176923272677809E-04,1.958624844966951E-04,5.720305482279876E-04,-5.246408091948358E-01,-7.502302243891584E-01,
1.993997332332332E+09,-5.561004774495826E-01,-7.273504772393450E-01,2.827587799263455E-04,5.297891724278721E-04,2.449878080502129E-04,5.848016429719124E-04,-5.493032678992124E-01,-7.319596102501431E-01,
2.000003333333333E+09,-5.774307353027829E-01,-7.099000218060096E-01,3.242843539211209E-04,5.128442733771639E-04,2.847568949838004E-04,5.485953251292245E-04,-5.718466588418164E-01,-7.140013508277161E-01,
2.006009334334334E+09,-5.983445818257436E-01,-6.905300160099487E-01,3.762595039924344E-04,5.268495493735462E-04,2.996357330386053E-04,5.600278534441686E-04,-5.906444466984970E-01,-6.978686600797183E-01,
2.012015335335335E+09,-6.183782321170284E-01,-6.706576684737990E-01,4.038271962094560E-04,4.616443865981671E-04,3.699137047054841E-04,5.649327322794864E-04,-6.088373755647224E-01,-6.800833818274251E-01,
2.018021336336336E+09,-6.377951980707395E-01,-6.509782837527405E-01,4.260379672832917E-04,4.910653484355291E-04,3.982411760238036E-04,5.467814045581935E-04,-6.327941031271715E-01,-6.568230531881589E-01,
2.024027337337337E+09,-6.564070724668426E-01,-6.313132799719241E-01,4.873455447016562E-04,4.507862008157469E-04,3.896708134997304E-04,5.041796636487208E-04,-6.545396120224746E-01,-6.349253539822699E-01,
2.030033338338338E+09,-6.744833405814662E-01,-6.102274559998819E-01,4.243368948058946E-04,3.892932892090682E-04,4.110611259367684E-04,4.724457219977211E-04,-6.727993771400387E-01,-6.153354739847015E-01,
2.036039339339339E+09,-6.923376824313682E-01,-5.886233834179344E-01,4.885814281243350E-04,4.069462121194396E-04,4.866009816471241E-04,4.451773075016717E-04,-6.866481895935234E-01,-5.985475237977372E-01,
2.042045340340340E+09,-7.092197249621480E-01,-5.664574050164413E-01,4.742664805293239E-04,3.252640118517145E-04,4.866597348917819E-04,3.974080328521874E-04,-7.019269925171890E-01,-5.808436180983169E-01,
2.048051341341341E+09,-7.253152078437055E-01,-5.439208125834851E-01,4.473905170936286E-04,3.128336967556654E-04,4.807119309072944E-04,3.593996563598778E-04,-7.258217250408698E-01,-5.554317552878278E-01,
2.054057342342342E+09,-7.405482145562969E-01,-5.211118759991538E-01,4.911159694402245E-04,3.106620422101949E-04,4.750684799422680E-04,3.393838458287943E-04,-7.445302066338140E-01,-5.299821451618763E-01,
2.060063343343343E+09,-7.553476988855228E-01,-4.978600836713466E-01,5.192943172978318E-04,2.609957635069953E-04,5.352474837517265E-04,3.039198066280326E-04,-7.567246987071384E-01,-5.075337341336118E-01,
2.066069344344344E+09,-7.695877515090872E-01,-4.741249478597349E-01,4.819024112206652E-04,2.389080847151072E-04,4.743360145225047E-04,2.592974374369335E-04,-7.625943139825984E-01,-4.896410733234045E-01,
2.072075345345345E+09,-7.829898328071512E-01,-4.497666241643060E-01,4.928127339740561E-04,2.247628850969024E-04,4.773874916479661E-04,3.162446603898771E-04,-7.710749546236665E-01,-4.694021533911050E-01,
2.078081346346346E+09,-7.953868664593835E-01,-4.252801306174568E-01,4.830879694862243E-04,1.698727567272681E-04,4.602233781493894E-04,2.600161266391766E-04,-7.936446312072399E-01,-4.365533873205643E-01,
2.084087347347347E+09,-8.071662675326005E-01,-4.007628495828403E-01,4.738388011843884E-04,1.691619814470708E-04,4.753593076970991E-04,2.357978881520823E-04,-8.133097458885296E-01,-4.067510837020323E-01,
2.090093348348348E+09,-8.183255956934798E-01,-3.755902294985287E-01,4.984863049659415E-04,1.582078853989906E-04,4.668704340166709E-04,2.224443400177217E-04,-8.244917600404347E-01,-3.843695302795724E-01,
2.096099349349349E+09,-8.287029850662491E-01,-3.498273651729219E-01,4.858433962951914E-04,1.292524840454296E-04,4.562235554720381E-04,2.147836032959092E-04,-8.257720421321214E-01,-3.695760641620797E-01,
2.102105350350350E+09,-8.381696086927046E-01,-3.240326366648008E-01,4.560142743619194E-04,1.034858913696391E-04,4.339726922562736E-04,1.472568106452002E-04,-8.278709745409196E-01,-3.508475262022235E-01,
2.108111351351351E+09,-8.471191812891401E-01,-2.981817051669266E-01,4.732462073879222E-04,1.106810061153798E-04,4.488181717768713E-04,1.607890492812768E-04,-8.417112052057510E-01,-3.185781840212969E-01,
2.114117352352352E+09,-8.550495617657784E-01,-2.717395382681027E-01,4.256764953702482E-04,1.015600358905859E-04,4.646876236310627E-04,1.819143241470169E-04,-8.535445219456211E-01,-2.895843842586741E-01,
2.120123353353354E+09,-8.621007906827304E-01,-2.450221009277533E-01,4.089862624492794E-04,7.800090188622607E-05,4.703533725590144E-04,1.705066698728064E-04,-8.623314246000754E-01,-2.643885225252191E-01,
2.126129354354354E+09,-8.681379847808103E-01,-2.178651830185333E-01,4.111893287364018E-04,1.395496560476266E-04,4.209237592171821E-04,1.608533081530278E-04,-8.670319057713259E-01,-2.430306662476871E-01,
2.132135355355356E+09,-8.737650517753055E-01,-1.912789634300170E-01,3.959474483529222E-04,8.485441621141222E-05,4.874157261152530E-04,1.412543830089409E-04,-8.715348142395174E-01,-2.177282472647574E-01,
2.138141356356356E+09,-8.785273795247016E-01,-1.642280112536358E-01,4.615689405629798E-04,8.468294273878935E-05,4.701011228645628E-04,1.737884398216966E-04,-8.800409457039583E-01,-1.835382051089278E-01,
2.144147357357358E+09,-8.822714694558298E-01,-1.367858018259289E-01,3.764790235247526E-04,1.075597609234049E-04,4.891340357088025E-04,1.432871817394754E-04,-8.856175905921512E-01,-1.540535041291385E-01,
2.150153358358358E+09,-8.848324884405020E-01,-1.089341926409608E-01,4.242866031374304E-04,1.047229977128871E-04,5.161388592675018E-04,1.058850389002230E-04,-8.881290664435254E-01,-1.295744424846664E-01,
2.156159359359359E+09,-8.871536426396427E-01,-8.196704507320916E-02,4.203230118324206E-04,1.340905632892113E-04,4.978064550109349E-04,7.763719966829367E-05,-8.880229190208733E-01,-1.093249723355298E-01,
2.162165360360361E+09,-8.885059777071143E-01,-5.440706494320461E-02,4.545530319483524E-04,3.604919117635099E-05,4.968850557656182E-04,1.313714343916927E-04,-8.891208200405762E-01,-8.578147049319636E-02,
2.168171361361362E+09,-8.888855067541381E-01,-2.670294798858143E-02,4.665743417563717E-04,1.445070599433018E-04,4.983242015850569E-04,1.337858509435272E-04,-8.937620565938881E-01,-5.376090182504761E-02,
2.174177362362362E+09,-8.883795070907943E-01,1.184695929095597E-03,4.738468923310741E-04,8.306001997289384E-05,5.569606696533861E-04,1.376536236957185E-04,-8.946928599040961E-01,-2.579707013799189E-02,
2.180183363363363E+09,-8.873214129553253E-01,2.861048868404473E-02,3.719703912464736E-04,6.970942550026356E-05,5.404390800294382E-04,1.317558311127766E-04,-8.931030614119058E-01,-2.126128626403859E-03,
2.186189364364365E+09,-8.852637220053183E-01,5.609317270972597E-02,4.505468076363202E-04,7.833636139688924E-05,5.272557269277418E-04,1.421001268866583E-04,-8.892004091551730E-01,1.870294334892313E-02,
2.192195365365366E+09,-8.824110530612189E-01,8.372504500402801E-02,4.377595241426758E-04,1.184715340932460E-04,5.202999297176828E-04,1.176301889439259E-04,-8.871792620964267E-01,4.862168041458981E-02,
2.198201366366366E+09,-8.785265312022247E-01,1.112659638454367E-01,4.439423697893236E-04,9.687653953676384E-05,5.442908022780207E-04,1.250595987771940E-04,-8.896370921733380E-01,8.884795038016532E-02,
2.204207367367367E+09,-8.740995100403264E-01,1.385110073494899E-01,4.511306634339633E-04,8.061825842423819E-05,5.478808377694246E-04,1.788449047505757E-04,-8.890233544963511E-01,1.181233314950603E-01,
2.210213368368369E+09,-8.687743772437840E-01,1.655868699062218E-01,4.684032983793351E-04,1.165319362683571E-04,5.557597475248224E-04,1.631152408961177E-04,-8.843732604670954E-01,1.403997356651254E-01,
2.216219369369370E+09,-8.624338377825739E-01,1.929046484627285E-01,5.259182651049971E-04,9.750260676092583E-05,6.174377846885018E-04,1.786676827943724E-04,-8.751196092675134E-01,1.597156405532165E-01,
2.222225370370370E+09,-8.551157229372192E-01,2.201677266268209E-01,5.096935237113531E-04,1.166006860525772E-04,6.672480709682113E-04,1.480132262911458E-04,-8.655517318644627E-01,1.893727866191275E-01,
2.228231371371371E+09,-8.471506714544198E-01,2.469354414248375E-01,5.461303433961845E-04,3.757955113863237E-05,7.226795729162766E-04,1.198304041630356E-04,-8.600977833071685E-01,2.277953488371982E-01,
2.234237372372373E+09,-8.385029769841982E-01,2.735471586456276E-01,5.638737184441237E-04,7.154614205262546E-05,7.982573788632530E-04,7.108427969480222E-05,-8.538075166628610E-01,2.585907291171345E-01,
2.240243373373374E+09,-8.287859322592465E-01,3.000446991239263E-01,5.454302952582452E-04,5.333142832549055E-06,7.781753670150282E-04,8.378211890934005E-06,-8.452652678625380E-01,2.825838041777060E-01,
2.246249374374374E+09,-8.182555157137998E-01,3.262577825054035E-01,5.953643477584582E-04,5.389181041631258E-05,7.978045126117179E-04,-8.224506985147250E-05,-8.338507532467648E-01,3.032586500354556E-01,
2.252255375375375E+09,-8.069054000374783E-01,3.521637322642698E-01,6.107825842888005E-04,3.999868208758610E-05,7.893468212217091E-04,-8.260426924240040E-05,-8.202548374033297E-01,3.295775007449724E-01,
2.258261376376377E+09,-7.948154636196718E-01,3.776475835836424E-01,6.581029407793345E-04,-1.032012314966203E-05,8.513951071057436E-04,-9.982945773636660E-05,-8.084583612419234E-01,3.620042321814576E-01,
2.264267377377378E+09,-7.818628649250751E-01,4.029418442369485E-01,6.287892732042143E-04,-1.518981218067710E-05,7.505387583163994E-04,-1.085599223395902E-04,-7.965838660093545E-01,3.884476563643826E-01,
2.270273378378378E+09,-7.680618428512209E-01,4.278460186468279E-01,6.859775425734926E-04,1.584843904535841E-05,7.821360790888031E-04,-1.069104418436960E-04,-7.842403659141401E-01,4.101265082849522E-01,
2.276279379379379E+09,-7.534709182238668E-01,4.521002036089584E-01,7.017857638028986E-04,-4.226590467879096E-05,8.424829957976160E-04,-1.124501697159685E-04,-7.709338323229494E-01,4.288764516867500E-01,
2.282285380380381E+09,-7.379906426520054E-01,4.762281847533117E-01,6.595296725581722E-04,-2.485604658172712E-05,8.225502574552903E-04,-1.859653633106899E-04,-7.569492597876889E-01,4.513966444567034E-01,
2.288291381381382E+09,-7.219586448800325E-01,4.996287918734880E-01,7.415423536203979E-04,-3.069850639189085E-05,8.922085435945493E-04,-1.744047371267348E-04,-7.426970102731212E-01,4.779915725473247E-01,
2.294297382382382E+09,-7.049590506971724E-01,5.225740721474739E-01,7.701841048513428E-04,-3.552851679811434E-05,8.942461713462118E-04,-2.372027248150715E-04,-7.275594319008639E-01,5.003757374744003E-01,
2.300303383383383E+09,-6.872938649148067E-01,5.449945018890686E-01,7.655306828511699E-04,-1.059680286432293E-04,9.234454122369005E-04,-2.546183778687029E-04,-7.112971871555148E-01,5.199022266298816E-01,
2.306309384384385E+09,-6.686171082525172E-01,5.669570676558388E-01,7.864478618073776E-04,-1.383678520369363E-04,9.410377184090452E-04,-3.471775876194067E-04,-6.936885128482718E-01,5.387275125046506E-01,
2.312315385385386E+09,-6.494721285252640E-01,5.883269793686029E-01,8.328581876790419E-04,-1.498713214057773E-04,9.389665566934670E-04,-3.477044929703552E-04,-6.734390253436238E-01,5.654449508991048E-01,
2.318321386386386E+09,-6.293976778779374E-01,6.091476545991159E-01,8.372170309026807E-04,-2.036501928155853E-04,9.162146073337795E-04,-3.558170383391048E-04,-6.541631301644749E-01,5.956798445534891E-01,
