# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
6.607090090090090E+07,-1.103200023530642E-01,-1.354258961431791E-01,7.764834557536600E-01,-5.797722603388861E-01,7.742845167482290E-01,-6.000384676113829E-01,-1.075446811240827E-01,-1.373131393611058E-01,
6.807289789789790E+07,-1.165054059997438E-01,-1.349346502986882E-01,7.618217504573270E-01,-5.962054675388129E-01,7.580589934034060E-01,-6.168474786217439E-01,-1.126578628603129E-01,-1.384278473092889E-01,
7.007489489489490E+07,-1.194797929983328E-01,-1.374506749507936E-01,7.559055646667959E-01,-6.094242228248101E-01,7.460004122954506E-01,-6.235797490468082E-01,-1.184232937277044E-01,-1.393904356236545E-01,
7.207689189189190E+07,-1.261029273658084E-01,-1.367944570996729E-01,7.379299453556004E-01,-6.278648603075015E-01,7.313754718794259E-01,-6.380494450838464E-01,-1.240796344666232E-01,-1.401324975548965E-01,
7.407888888888888E+07,-1.300416453172607E-01,-1.390926908679627E-01,7.255015266774869E-01,-6.410732673647727E-01,7.255928380814242E-01,-6.447473538865770E-01,-1.296910198302683E-01,-1.404526106221416E-01,
7.608088588588588E+07,-1.367568041568835E-01,-1.384277104271247E-01,7.083962231158714E-01,-6.573739571845395E-01,7.100278215424187E-01,-6.593078389854879E-01,-1.355719180142945E-01,-1.408459681868081E-01,
7.808288288288288E+07,-1.408629194977770E-01,-1.402642199503826E-01,6.944880318926738E-01,-6.703479318032937E-01,7.036361140567724E-01,-6.660451017089265E-01,-1.413439550631776E-01,-1.407347758298670E-01,
8.008487987987988E+07,-1.478285190311483E-01,-1.394548266954268E-01,6.768900938727687E-01,-6.857944779758849E-01,6.889546155550693E-01,-6.791820397619830E-01,-1.472745550329202E-01,-1.407052835657445E-01,
8.208687687687688E+07,-1.529111624142594E-01,-1.403607714657547E-01,6.662972636567355E-01,-6.965230103531737E-01,6.758055244053349E-01,-6.900909524514999E-01,-1.533419990465370E-01,-1.403267106089499E-01,
8.408887387387387E+07,-1.588002334464962E-01,-1.402315072172616E-01,6.578179118871882E-01,-7.037210391429461E-01,6.571950145468539E-01,-7.058171931955267E-01,-1.594229459938213E-01,-1.396543303365328E-01,
8.609087087087087E+07,-1.644930393816976E-01,-1.400402858869469E-01,6.437729310113990E-01,-7.151263310430911E-01,6.445923355138863E-01,-7.160503925486494E-01,-1.654040812772875E-01,-1.390073072489212E-01,
8.809286786786786E+07,-1.707914185029090E-01,-1.391171220235886E-01,6.270524333046872E-01,-7.280416853584923E-01,6.326380256404861E-01,-7.254837797475296E-01,-1.713270695721481E-01,-1.380879391803992E-01,
9.009486486486486E+07,-1.769662339875507E-01,-1.378681569091150E-01,6.094170199500475E-01,-7.408982132378441E-01,6.206161403474442E-01,-7.348918949705665E-01,-1.773845587745661E-01,-1.371058767055021E-01,
9.209686186186185E+07,-1.821398711115457E-01,-1.398310888824975E-01,5.950291111718491E-01,-7.512651159006485E-01,6.053051656319703E-01,-7.453514486281965E-01,-1.827651195932370E-01,-1.356838429744473E-01,
9.409885885885885E+07,-1.877986089182067E-01,-1.411600003957121E-01,5.803216205768235E-01,-7.615930439817195E-01,5.898164713142264E-01,-7.556108852631139E-01,-1.880810369382791E-01,-1.340496523437530E-01,
9.610085585585585E+07,-1.933950169314375E-01,-1.415556334346214E-01,5.653789115151250E-01,-7.712745452301790E-01,5.745663975267792E-01,-7.653992081480139E-01,-1.934866688720783E-01,-1.322201991076558E-01,
9.810285285285285E+07,-1.990158098998137E-01,-1.415489801424359E-01,5.499880254924263E-01,-7.808281281379070E-01,5.590735720749271E-01,-7.746032060356169E-01,-1.988910643127487E-01,-1.303225987960288E-01,
1.001048498498498E+08,-2.047093108036646E-01,-1.405513903746799E-01,5.347117542635355E-01,-7.899173050077458E-01,5.436318470330584E-01,-7.837467475546680E-01,-2.042633825189772E-01,-1.282136749321385E-01,
1.021068468468468E+08,-2.105987908228967E-01,-1.385043790287270E-01,5.195139751851697E-01,-7.991999169769102E-01,5.286410668683016E-01,-7.929585973482624E-01,-2.094211824767842E-01,-1.258287874543443E-01,
1.041088438438438E+08,-2.164133105842556E-01,-1.355902025225387E-01,5.041774510222049E-01,-8.077801686335562E-01,5.134986140230335E-01,-8.020927287751202E-01,-2.146442941248697E-01,-1.234652879594356E-01,
1.061108408408408E+08,-2.217964908743124E-01,-1.321283678507775E-01,4.885941602919590E-01,-8.162196558143813E-01,4.982372769351393E-01,-8.108474998080670E-01,-2.197575772248777E-01,-1.208957247252798E-01,
1.081128378378378E+08,-2.270915599590042E-01,-1.283781925577348E-01,4.729562642492272E-01,-8.242314211506342E-01,4.831033702397357E-01,-8.192133582778240E-01,-2.247813907038624E-01,-1.182481605537159E-01,
1.101148348348348E+08,-2.318529091557594E-01,-1.239599705735080E-01,4.571627643618684E-01,-8.320867264645505E-01,4.677542006370301E-01,-8.274061686448789E-01,-2.297373570376642E-01,-1.155144810511225E-01,
1.121168318318318E+08,-2.361875943309376E-01,-1.193007838072957E-01,4.412958437866683E-01,-8.394623230319368E-01,4.522976730951112E-01,-8.353469409910389E-01,-2.344828236152127E-01,-1.126591589773115E-01,
1.141188288288288E+08,-2.399698055900668E-01,-1.145405458198019E-01,4.253537140008599E-01,-8.465089771269864E-01,4.367274428440540E-01,-8.427924405744847E-01,-2.392777761962973E-01,-1.098077671683057E-01,
1.161208258258258E+08,-2.433225228070287E-01,-1.095763245288233E-01,4.090627531926697E-01,-8.533643365279030E-01,4.213687788665325E-01,-8.498257271006737E-01,-2.438262224065990E-01,-1.068161510759520E-01,
1.181228228228228E+08,-2.461305363878380E-01,-1.044027225814584E-01,3.930873966541972E-01,-8.597672448767856E-01,4.054868489683060E-01,-8.567984929501952E-01,-2.484318197944639E-01,-1.037339485990776E-01,
1.201248198198198E+08,-2.485359489821528E-01,-9.930040791213622E-02,3.768501995735514E-01,-8.658485540029306E-01,3.895215889804933E-01,-8.634352016158030E-01,-2.527597741636937E-01,-1.005839235790022E-01,
1.221268168168168E+08,-2.521351433331152E-01,-9.503802409088657E-02,3.608145251969483E-01,-8.717159545405473E-01,3.730045526728698E-01,-8.695234802041905E-01,-2.571016949641012E-01,-9.624422215438563E-02,
1.241288138138138E+08,-2.552362052553122E-01,-9.091463745250503E-02,3.446899796672566E-01,-8.772730027495647E-01,3.563353987154374E-01,-8.751419463599661E-01,-2.612215904825657E-01,-9.172414626983166E-02,
1.261308108108108E+08,-2.590605120618161E-01,-8.553895975099511E-02,3.283151380401437E-01,-8.826949465201134E-01,3.393386201031233E-01,-8.819631311104033E-01,-2.651907098802730E-01,-8.741403581645960E-02,
1.281328078078078E+08,-2.634387588008466E-01,-7.888557243424003E-02,3.121461365355605E-01,-8.878661515146693E-01,3.218412465306700E-01,-8.900113898594145E-01,-2.690073786264039E-01,-8.309986657533283E-02,
1.301348048048048E+08,-2.671863999002221E-01,-7.258948294684367E-02,2.957452791310534E-01,-8.926101223572374E-01,3.041053811518825E-01,-8.971428376933074E-01,-2.723689456057561E-01,-7.884545097248903E-02,
1.321368018018018E+08,-2.708745107229936E-01,-6.652568133472803E-02,2.794920338561084E-01,-8.971767045315127E-01,2.862999670217640E-01,-9.038118386804105E-01,-2.758573515427106E-01,-7.444111222381278E-02,
1.341387987987988E+08,-2.740027011614989E-01,-6.070247712806088E-02,2.632470403598744E-01,-9.014006756191872E-01,2.682704431420262E-01,-9.097799094461754E-01,-2.789856753276472E-01,-7.008110593064790E-02,
1.361407957957958E+08,-2.768758443989699E-01,-5.563061327898419E-02,2.466438149183466E-01,-9.051948267227630E-01,2.502898844584994E-01,-9.147406051229801E-01,-2.816315270008041E-01,-6.578777973174357E-02,
1.381427927927928E+08,-2.792386091842200E-01,-5.072204522564631E-02,2.292666441783421E-01,-9.090726968774369E-01,2.334017041400261E-01,-9.188765807902861E-01,-2.842580843151203E-01,-6.165281915867569E-02,
1.401447897897898E+08,-2.814457365042121E-01,-4.624991633960674E-02,2.128990166443358E-01,-9.123199619471258E-01,2.157097405001356E-01,-9.222713979899687E-01,-2.867392506548031E-01,-5.711580292523971E-02,
1.421467867867868E+08,-2.832306838084917E-01,-4.257387611973945E-02,1.962730295967950E-01,-9.153387149518286E-01,1.984378796878524E-01,-9.245875731948808E-01,-2.889963327980695E-01,-5.275007173295232E-02,
1.441487837837838E+08,-2.848564226761880E-01,-3.933384687550307E-02,1.794200234794209E-01,-9.181862546937094E-01,1.820540152466635E-01,-9.260804680560309E-01,-2.909783013205077E-01,-4.834373210352372E-02,
1.461507807807808E+08,-2.863198996839625E-01,-3.678606818807049E-02,1.621702223061176E-01,-9.207325632355294E-01,1.671730898679909E-01,-9.266569389256024E-01,-2.925530241499345E-01,-4.400318461008506E-02,
1.481527777777778E+08,-2.875903130338897E-01,-3.517562730959072E-02,1.444483763872189E-01,-9.230286463771357E-01,1.545589392327060E-01,-9.259762111813591E-01,-2.940144800673676E-01,-3.980452788987070E-02,
1.501547747747748E+08,-2.886861774691953E-01,-3.369755885469283E-02,1.258681415726893E-01,-9.253104246609374E-01,1.433770374334820E-01,-9.245735865961792E-01,-2.953053372700649E-01,-3.549587079701212E-02,
1.521567717717718E+08,-2.858669967706495E-01,-2.760567807432930E-02,1.050467531581533E-01,-9.273841056516777E-01,1.283143557160143E-01,-9.227862545880989E-01,-2.976757557531252E-01,-3.180684034689889E-02,
1.541587687687688E+08,-2.831628426050034E-01,-2.223148911797403E-02,8.496351894650636E-02,-9.292488101245894E-01,1.118503363565528E-01,-9.208133827287934E-01,-2.999622476327918E-01,-2.749525687581281E-02,
1.561607657657658E+08,-2.809365895229662E-01,-1.774022056004766E-02,6.521005812570513E-02,-9.308017648340032E-01,9.526317835972863E-02,-9.187577566365482E-01,-3.020234803733162E-01,-2.240996001232359E-02,
1.581627627627628E+08,-2.795225081264004E-01,-1.366026633046511E-02,4.645110773340091E-02,-9.321482562846579E-01,7.874323616326601E-02,-9.171526286661253E-01,-3.035794363357150E-01,-1.708443125876156E-02,
1.601647597597598E+08,-2.788945920864434E-01,-9.963104816329161E-03,2.860162218523313E-02,-9.332588655376078E-01,6.208901621551095E-02,-9.159393983534426E-01,-3.049767112307383E-01,-1.158100897031468E-02,
1.621667567567568E+08,-2.790869186116602E-01,-6.316174455407806E-03,1.132610655812582E-02,-9.338387029368793E-01,4.579154075571374E-02,-9.152161654949704E-01,-3.056642298088162E-01,-5.819250736264284E-03,
1.641687537537538E+08,-2.803629158269877E-01,-2.753835600294520E-03,-5.642898996933482E-03,-9.339241434810599E-01,2.933148007435140E-02,-9.154814547162401E-01,-3.059504851642916E-01,3.227003096677606E-05,
1.661707507507508E+08,-2.826600079394127E-01,1.417988560697818E-03,-2.208759971614064E-02,-9.338492696635927E-01,1.191989673011324E-02,-9.165952122792463E-01,-3.057963732553783E-01,5.953598021668519E-03,
1.681727477477477E+08,-2.857583471271491E-01,6.097529297871953E-03,-3.106593825361143E-02,-9.329247886961470E-01,-1.310195912155419E-02,-9.188779668121694E-01,-3.050144635020030E-01,1.210839064736694E-02,
1.701747447447447E+08,-2.891774266371553E-01,1.128489575967240E-02,-4.578105727772933E-02,-9.322147703320141E-01,-2.932525768919309E-02,-9.214140614433455E-01,-3.037829403359664E-01,1.785303957120872E-02,
1.721767417417417E+08,-2.931117087024232E-01,1.740282295060542E-02,-6.057116771138796E-02,-9.310262266801295E-01,-4.561932457385975E-02,-9.248749881325473E-01,-3.023138944005590E-01,2.344233841325576E-02,
1.741787387387387E+08,-2.972424787162398E-01,2.444168543197721E-02,-7.510428786072122E-02,-9.294984149387979E-01,-6.221279638583951E-02,-9.286792423276529E-01,-3.005751587706479E-01,2.893343378440524E-02,
1.761807357357357E+08,-2.984044638524408E-01,3.097504159704637E-02,-9.088421561952752E-02,-9.274566021053289E-01,-7.843425931974234E-02,-9.295192793353064E-01,-2.985317234833580E-01,3.432586366821132E-02,
1.781827327327327E+08,-2.978174440576342E-01,3.710122557941068E-02,-1.075364772424661E-01,-9.248125655931422E-01,-9.433879364773068E-02,-9.284013205517673E-01,-2.966175775409298E-01,3.989122930033130E-02,
1.801847297297297E+08,-2.969103850225215E-01,4.365306607726657E-02,-1.243044748555735E-01,-9.223733932726736E-01,-1.101938474071443E-01,-9.272257113456430E-01,-2.944303960101104E-01,4.512783236474996E-02,
1.821867267267267E+08,-2.962473333430515E-01,5.016383788458043E-02,-1.409648452444792E-01,-9.204185083870137E-01,-1.245910926654135E-01,-9.257323524169055E-01,-2.922986737622271E-01,5.052988607679303E-02,
1.841887237237237E+08,-2.949458706207844E-01,5.703599187043628E-02,-1.577311995556049E-01,-9.179711896115811E-01,-1.395309457134576E-01,-9.239732617592197E-01,-2.901240815141278E-01,5.569849077578824E-02,
1.861907207207207E+08,-2.931168691236135E-01,6.413147956909310E-02,-1.718164997595547E-01,-9.155777618716560E-01,-1.568067312436436E-01,-9.218357876668588E-01,-2.877927601131573E-01,6.101878022286430E-02,
1.881927177177177E+08,-2.906660906782532E-01,7.149815583041941E-02,-1.894036019539204E-01,-9.125928172738084E-01,-1.723344022146791E-01,-9.194639754413346E-01,-2.852443047674018E-01,6.592777736276587E-02,
1.901947147147147E+08,-2.876729568493399E-01,7.867160099392628E-02,-2.063058513673408E-01,-9.091766935613691E-01,-1.886103775267738E-01,-9.167188690096330E-01,-2.826649083150840E-01,7.099650770390234E-02,
1.921967117117117E+08,-2.842099529879908E-01,8.569403711949808E-02,-2.234657172846243E-01,-9.052998714187036E-01,-2.051524583405557E-01,-9.135872350238935E-01,-2.800942669827483E-01,7.581309441476593E-02,
1.941987087087087E+08,-2.801482402753611E-01,9.217529258518346E-02,-2.407024104968706E-01,-9.010837119266634E-01,-2.217252018572457E-01,-9.099360002283584E-01,-2.773458297828752E-01,8.064532810415570E-02,
1.962007057057057E+08,-2.758876776458631E-01,9.822155061429794E-02,-2.582717826833804E-01,-8.965532853648172E-01,-2.384620817975202E-01,-9.059453131202480E-01,-2.745609905063797E-01,8.529559245882617E-02,
1.982027027027027E+08,-2.712621779197627E-01,1.038985567339026E-01,-2.755315400595816E-01,-8.916271531165927E-01,-2.557342187023317E-01,-9.014712348265772E-01,-2.716292373394108E-01,8.998873312634924E-02,
2.002046996996997E+08,-2.667967425491634E-01,1.086721868760509E-01,-2.926796574510516E-01,-8.864310569130349E-01,-2.728857724176376E-01,-8.965362860467812E-01,-2.687743403255620E-01,9.440870956665839E-02,
2.022066966966967E+08,-2.637853123731302E-01,1.113123454141254E-01,-3.093128034844015E-01,-8.809844176579240E-01,-2.893432872850220E-01,-8.915125986101190E-01,-2.655922145800604E-01,9.889688783674576E-02,
2.042086936936937E+08,-2.607058630077401E-01,1.135691621815071E-01,-3.255937215140174E-01,-8.753805091609396E-01,-3.060064356183335E-01,-8.858312082205360E-01,-2.622053068864271E-01,1.030164279479668E-01,
2.062106906906907E+08,-2.581151431768089E-01,1.152636331859113E-01,-3.419535867482666E-01,-8.693689190120930E-01,-3.227948513961802E-01,-8.800096705809052E-01,-2.589180636428577E-01,1.071314481707932E-01,
2.082126876876877E+08,-2.554083624134313E-01,1.163253062098948E-01,-3.581789748887601E-01,-8.632234385242586E-01,-3.397321543366053E-01,-8.737809590899585E-01,-2.555723335491915E-01,1.111655012905163E-01,
2.102146846846847E+08,-2.527895421969424E-01,1.171786670749260E-01,-3.741015882295466E-01,-8.566754980040000E-01,-3.566346711867269E-01,-8.672215428014142E-01,-2.519194079448968E-01,1.150074866553332E-01,
2.122166816816817E+08,-2.478946982274204E-01,1.203979432534188E-01,-3.904690928149539E-01,-8.500475951138537E-01,-3.730775637539535E-01,-8.607680144552468E-01,-2.472788331468208E-01,1.187772538543299E-01,
2.142186786786787E+08,-2.431416790514324E-01,1.233657133504466E-01,-4.066980277943001E-01,-8.430434787621131E-01,-3.895832161429418E-01,-8.541903139751050E-01,-2.426357799283693E-01,1.223321409495295E-01,
2.162206756756757E+08,-2.382524610864074E-01,1.261047262240609E-01,-4.229655519299811E-01,-8.356848970962838E-01,-4.057426128289255E-01,-8.473416655606418E-01,-2.379008182077348E-01,1.259469916004390E-01,
2.182226726726727E+08,-2.332986040372714E-01,1.284676410223316E-01,-4.388350247169537E-01,-8.279686154545123E-01,-4.220334965783143E-01,-8.400970327975524E-01,-2.331372271212944E-01,1.292770239184508E-01,
2.202246696696697E+08,-2.283654024927136E-01,1.310195290241703E-01,-4.547408262492575E-01,-8.200951781302713E-01,-4.386333724063834E-01,-8.325815099048569E-01,-2.284749402493572E-01,1.325120960315407E-01,
2.222266666666667E+08,-2.234411019227997E-01,1.333969622970697E-01,-4.705435158466426E-01,-8.119404507217347E-01,-4.550185206764377E-01,-8.246651589419214E-01,-2.234869325680893E-01,1.357001740740859E-01,
2.242286636636637E+08,-2.185089810397825E-01,1.357527673727613E-01,-4.862098691346989E-01,-8.034064597060311E-01,-4.717147142076155E-01,-8.165207587659458E-01,-2.186491426907099E-01,1.385091782569869E-01,
2.262306606606607E+08,-2.136513043074226E-01,1.381368632135305E-01,-5.015274410718334E-01,-7.945028495857112E-01,-4.869974957637883E-01,-8.081285963696410E-01,-2.138056821000484E-01,1.407280557032397E-01,
2.282326576576577E+08,-2.088636503427113E-01,1.402663668487010E-01,-5.165220469904123E-01,-7.852525053963758E-01,-5.013252552371691E-01,-7.996809868748034E-01,-2.086772365404097E-01,1.426918942840484E-01,
2.302346546546547E+08,-2.040262049323540E-01,1.424060882138289E-01,-5.316328713884688E-01,-7.756873408681936E-01,-5.159369442452699E-01,-7.909411001986554E-01,-2.036792392772178E-01,1.444752875083775E-01,
2.322366516516517E+08,-1.987631901273675E-01,1.443953868971624E-01,-5.467548974016790E-01,-7.657625630469266E-01,-5.304273359519435E-01,-7.817985879713486E-01,-1.987005830215586E-01,1.460199497585070E-01,
2.342386486486486E+08,-1.933628924226540E-01,1.464646284141013E-01,-5.610807258596363E-01,-7.560139411950213E-01,-5.457012745487091E-01,-7.719360094904610E-01,-1.934069995264335E-01,1.472304189147922E-01,
2.362406456456456E+08,-1.875446257971894E-01,1.483344618430336E-01,-5.757849949719386E-01,-7.456973170820193E-01,-5.603561306712994E-01,-7.619745096342150E-01,-1.880927219690385E-01,1.482615015760164E-01,
2.382426426426426E+08,-1.817709662420411E-01,1.498463477106379E-01,-5.903472016936160E-01,-7.351421191590791E-01,-5.752282411383578E-01,-7.518861753580611E-01,-1.826300567503475E-01,1.488544153084623E-01,
2.402446396396396E+08,-1.755944984747079E-01,1.510204641387388E-01,-6.050025702072999E-01,-7.241659543244918E-01,-5.900285117011326E-01,-7.412508083296658E-01,-1.770606777376793E-01,1.493220593753145E-01,
2.422466366366366E+08,-1.697655052611703E-01,1.508819796340282E-01,-6.195426978311495E-01,-7.127752447165780E-01,-6.048441311328032E-01,-7.300814736222828E-01,-1.706103351836607E-01,1.499416341917427E-01,
2.442486336336336E+08,-1.641152104331121E-01,1.507210808440317E-01,-6.341758952363739E-01,-7.008313713102492E-01,-6.195414639647890E-01,-7.185990451073148E-01,-1.642033643741514E-01,1.506045487630644E-01,
2.462506306306306E+08,-1.583834327218825E-01,1.503443450577209E-01,-6.483519664850338E-01,-6.888392316370568E-01,-6.342986040151690E-01,-7.061523638123989E-01,-1.578009396574104E-01,1.507666447624641E-01,
2.482526276276276E+08,-1.528270196067042E-01,1.498334432639231E-01,-6.625419537595685E-01,-6.763889254631061E-01,-6.489274069618238E-01,-6.934034074903910E-01,-1.514635730450142E-01,1.508216843119108E-01,
2.502546246246246E+08,-1.472740092593869E-01,1.493212071108801E-01,-6.762678010482551E-01,-6.633917967109418E-01,-6.633423053032727E-01,-6.805277791810976E-01,-1.452796983886050E-01,1.505324453942778E-01,
2.522566216216216E+08,-1.417086822240744E-01,1.482391086519983E-01,-6.894112018631892E-01,-6.506111641058745E-01,-6.770196245220926E-01,-6.689905469841648E-01,-1.394293673994893E-01,1.498996065430412E-01,
2.542586186186186E+08,-1.361842162361945E-01,1.471227321793365E-01,-7.023920559813212E-01,-6.375230304461905E-01,-6.906007673006080E-01,-6.568493454621522E-01,-1.334746986615904E-01,1.489465912222889E-01,
2.562606156156156E+08,-1.305258798757374E-01,1.457828250735709E-01,-7.153547740978565E-01,-6.240902436712803E-01,-7.040263145066651E-01,-6.441130593336090E-01,-1.278815692582620E-01,1.477524646790995E-01,
2.582626126126126E+08,-1.247763739948192E-01,1.443661265264035E-01,-7.278812911146513E-01,-6.103099798809376E-01,-7.171789010789956E-01,-6.309041514374674E-01,-1.220605697419659E-01,1.460808993280471E-01,
