# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
3.322000000000000E+08,-4.569352067270374E-02,-8.052170358750827E-03,5.399587172626251E-01,-8.277413852053320E-01,5.449815653930415E-01,-8.279766456562285E-01,-6.698735868318421E-02,-2.549696005297735E-02,
3.340000000000000E+08,-4.595274308155028E-02,-7.908203406854863E-03,5.356787850264931E-01,-8.306362712231194E-01,5.405582623288441E-01,-8.309840250951105E-01,-6.511615180492245E-02,-2.835955222824631E-02,
3.358000000000000E+08,-4.624755500728269E-02,-7.762553672380327E-03,5.313756744087336E-01,-8.335234431874380E-01,5.360199267613380E-01,-8.340332465925547E-01,-6.273470173298518E-02,-3.091115469763699E-02,
3.376000000000000E+08,-4.651457239170718E-02,-7.550725014317129E-03,5.270535339575847E-01,-8.364781334429993E-01,5.314592827759107E-01,-8.369974551576458E-01,-5.984804308608298E-02,-3.304084449246333E-02,
3.394000000000000E+08,-4.677632598896133E-02,-7.336999353344266E-03,5.227356332344658E-01,-8.393877702064466E-01,5.268562510172219E-01,-8.399995725441812E-01,-5.657113668919844E-02,-3.465737996053154E-02,
3.412000000000000E+08,-4.706629979402309E-02,-7.100202192025298E-03,5.183821947953341E-01,-8.423501222162185E-01,5.221950584219296E-01,-8.429214829372973E-01,-5.298852888309634E-02,-3.574454858980203E-02,
3.430000000000000E+08,-4.733173127075094E-02,-6.828855730641750E-03,5.139271728442344E-01,-8.452708235759854E-01,5.176391634925901E-01,-8.457530844547089E-01,-4.912336522753799E-02,-3.612292501819027E-02,
3.448000000000000E+08,-4.761521739777320E-02,-6.551091848344553E-03,5.095771668014567E-01,-8.481285448777831E-01,5.128506244047968E-01,-8.487189537571439E-01,-4.514325781964638E-02,-3.586672886331728E-02,
3.466000000000000E+08,-4.793325113707612E-02,-6.206719744339707E-03,5.051303207970549E-01,-8.510313423927531E-01,5.080517303856934E-01,-8.514593834254962E-01,-4.121622198411825E-02,-3.486940432107535E-02,
3.484000000000000E+08,-4.822938913820191E-02,-5.844659640490996E-03,5.006696563224761E-01,-8.538381672585712E-01,5.033059800071508E-01,-8.542926174535058E-01,-3.736323583817354E-02,-3.318243327724141E-02,
3.502000000000000E+08,-4.853655979922311E-02,-5.502478620457420E-03,4.960357083769842E-01,-8.565339883040995E-01,4.985288145318522E-01,-8.569181322643432E-01,-3.380072344847090E-02,-3.078069211822611E-02,
3.520000000000000E+08,-4.881811550390926E-02,-5.154424267718255E-03,4.914549216825638E-01,-8.592031844717510E-01,4.937030747893768E-01,-8.595500107512164E-01,-3.068199748363680E-02,-2.773347144848867E-02,
3.538000000000000E+08,-4.910359756523294E-02,-4.793809709390549E-03,4.868810217660796E-01,-8.617774672928772E-01,4.889156243360513E-01,-8.621665913616039E-01,-2.807075084997334E-02,-2.416010267725305E-02,
3.556000000000000E+08,-4.940956934141978E-02,-4.435941766119306E-03,4.823209490126585E-01,-8.643290853704066E-01,4.840528294279255E-01,-8.646293932085091E-01,-2.595004837315215E-02,-2.021528285958187E-02,
3.574000000000000E+08,-4.969075477207098E-02,-4.109423543795444E-03,4.776915559055913E-01,-8.667773427363225E-01,4.793181737730218E-01,-8.671194705592413E-01,-2.449868392836833E-02,-1.588545677070606E-02,
3.592000000000000E+08,-4.999788626622683E-02,-3.809521114563511E-03,4.731956831559483E-01,-8.691040680000945E-01,4.744596653012129E-01,-8.696110865384946E-01,-2.364709156059065E-02,-1.133326740681488E-02,
3.610000000000000E+08,-5.030458451527186E-02,-3.495365173989191E-03,4.687100742771556E-01,-8.713423493076987E-01,4.696817455986094E-01,-8.720547352873050E-01,-2.347969758792418E-02,-6.622540458866268E-03,
3.628000000000000E+08,-5.065156357389258E-02,-3.188440735075667E-03,4.642168157971881E-01,-8.735185220734639E-01,4.649255736378817E-01,-8.744489088728299E-01,-2.403340884971581E-02,-1.884672776480988E-03,
3.646000000000000E+08,-5.099169228113663E-02,-2.848225594992076E-03,4.597906686197237E-01,-8.756104011877857E-01,4.602115031910191E-01,-8.767267601022071E-01,-2.529433037063542E-02,2.835257615973516E-03,
3.664000000000000E+08,-5.137901952725493E-02,-2.493779390910791E-03,4.553892746718805E-01,-8.776426604357868E-01,4.555375016443046E-01,-8.790955344036717E-01,-2.727085326544596E-02,7.420254272682378E-03,
3.682000000000000E+08,-5.170745228623226E-02,-2.226084506529008E-03,4.510299434572061E-01,-8.796489157641891E-01,4.509150535430964E-01,-8.814570566795724E-01,-2.994435799258615E-02,1.178724611812570E-02,
3.700000000000000E+08,-5.195419686426256E-02,-1.936514296465505E-03,4.467510652799442E-01,-8.815909079770347E-01,4.462019888139144E-01,-8.837235917271119E-01,-3.327692924922082E-02,1.568589826247505E-02,
3.718000000000000E+08,-5.216192544257219E-02,-1.635934678664359E-03,4.424677823223497E-01,-8.836039156504014E-01,4.414970820099246E-01,-8.859935461920456E-01,-3.716679244697313E-02,1.910969830800471E-02,
3.736000000000000E+08,-5.236140250947899E-02,-1.263396582269712E-03,4.371588858270316E-01,-8.857359266703477E-01,4.367544144308949E-01,-8.882297918572188E-01,-4.168853066721668E-02,2.199210172839101E-02,
3.754000000000000E+08,-5.262477225500898E-02,-9.629170266186975E-04,4.342268040490382E-01,-8.873631591088151E-01,4.315344903738209E-01,-8.907716921629520E-01,-4.648099994411106E-02,2.422740283694605E-02,
3.772000000000000E+08,-5.289146484367867E-02,-7.006277426096184E-04,4.298266486395255E-01,-8.894887587849677E-01,4.269787713599970E-01,-8.928476600545318E-01,-5.177924598019033E-02,2.573851482846271E-02,
3.790000000000000E+08,-5.317187595364895E-02,-3.756034355735585E-04,4.256773124949986E-01,-8.913762007417988E-01,4.222586590434945E-01,-8.951061054627130E-01,-5.724951094584338E-02,2.641748262080403E-02,
3.808000000000000E+08,-5.341600579566307E-02,-4.661897029653236E-05,4.213881694432315E-01,-8.934371826586700E-01,4.175508941752731E-01,-8.972844933828490E-01,-6.273165847739195E-02,2.628229030188713E-02,
3.826000000000000E+08,-5.368949581414742E-02,2.691815048415890E-04,4.171185259236091E-01,-8.954909716682943E-01,4.129424426720393E-01,-8.994107218251779E-01,-6.811130424392349E-02,2.526549816665895E-02,
3.844000000000000E+08,-5.396474695740244E-02,6.113280532863349E-04,4.128020682225652E-01,-8.976245412808823E-01,4.082193928299778E-01,-9.015079520909045E-01,-7.320052119184912E-02,2.345926206682912E-02,
3.862000000000000E+08,-5.429645355529921E-02,9.407013260335530E-04,4.083504255164299E-01,-8.998146067951118E-01,4.034682536501018E-01,-9.036389072099373E-01,-7.787872695566511E-02,2.094006025585558E-02,
3.880000000000000E+08,-5.460961275833080E-02,1.288078021986799E-03,4.038608120107902E-01,-9.020516730200671E-01,3.987124728837175E-01,-9.057265181364273E-01,-8.191361137706840E-02,1.779131932586560E-02,
3.898000000000000E+08,-5.496527390846617E-02,1.619237739431822E-03,3.992289824116159E-01,-9.042670416774775E-01,3.939417403323848E-01,-9.078023265450031E-01,-8.533137602232710E-02,1.413774342042176E-02,
3.916000000000000E+08,-5.531341541769175E-02,1.990648048950385E-03,3.945525723391842E-01,-9.065192751572708E-01,3.890735341528125E-01,-9.098589135948567E-01,-8.809772012805869E-02,1.005303328617482E-02,
3.934000000000000E+08,-5.563252114599648E-02,2.351051423670341E-03,3.897833942842888E-01,-9.088179894618693E-01,3.841920588693968E-01,-9.118054141555054E-01,-9.012877424072112E-02,5.709172496487017E-03,
3.952000000000000E+08,-5.601660566929861E-02,2.749566145283030E-03,3.848979921127933E-01,-9.111348792245464E-01,3.792556901364441E-01,-9.137965472522603E-01,-9.148058530524751E-02,1.117377507611941E-03,
3.970000000000000E+08,-5.638787821830161E-02,3.144851951059189E-03,3.800430539101731E-01,-9.133936389858288E-01,3.743977872719394E-01,-9.157537307902822E-01,-9.202387687515509E-02,-3.587200369272167E-03,
3.988000000000000E+08,-5.672041191948420E-02,3.534678934220728E-03,3.750157127893617E-01,-9.156496551589219E-01,3.693779955420780E-01,-9.177445697128531E-01,-9.177901617811521E-02,-8.290724392318635E-03,
4.006000000000000E+08,-5.705973299235054E-02,3.916457703127959E-03,3.701971670335046E-01,-9.178312238145655E-01,3.642459894355488E-01,-9.197012614579914E-01,-9.078118929202911E-02,-1.290305451613585E-02,
4.024000000000000E+08,-5.735563172834172E-02,4.347546547610378E-03,3.650085423010038E-01,-9.200478625804513E-01,3.593982196511299E-01,-9.215109752908071E-01,-8.902150449141646E-02,-1.733828704888124E-02,
4.042000000000000E+08,-5.764778736459704E-02,4.758904962097316E-03,3.600002819504747E-01,-9.221839277108224E-01,3.544549027816316E-01,-9.234025198141935E-01,-8.647836155739173E-02,-2.153521751037372E-02,
4.060000000000000E+08,-5.789745899808021E-02,5.141671218465014E-03,3.549218890321146E-01,-9.243673023214856E-01,3.493247118651657E-01,-9.251733145978495E-01,-8.316558168891601E-02,-2.519316236254929E-02,
4.078000000000000E+08,-5.813315988768764E-02,5.542063416012179E-03,3.502022652963000E-01,-9.263470249459722E-01,3.441068882870555E-01,-9.270697500458538E-01,-7.916158924700631E-02,-2.833646085610008E-02,
4.096000000000000E+08,-5.834191001864452E-02,5.920656613188396E-03,3.450410512513418E-01,-9.283770173678619E-01,3.389432454679537E-01,-9.288598901979078E-01,-7.458843787968310E-02,-3.079748404120682E-02,
4.114000000000000E+08,-5.854935743830958E-02,6.366624087356561E-03,3.400570656328691E-01,-9.303892423071277E-01,3.337970865626107E-01,-9.306174695371200E-01,-6.949051357690038E-02,-3.256387291776003E-02,
4.132000000000000E+08,-5.876123982219714E-02,6.800496926869740E-03,3.352632342790365E-01,-9.322982109109647E-01,3.286409071682185E-01,-9.324371027140169E-01,-6.405935725294516E-02,-3.354624534292964E-02,
4.150000000000000E+08,-5.895579496805945E-02,7.215235546910021E-03,3.304601757166764E-01,-9.341667834489340E-01,3.235742618897225E-01,-9.341641813269653E-01,-5.837152191278246E-02,-3.358378290794615E-02,
4.168000000000000E+08,-5.913012044314053E-02,7.629067006360197E-03,3.257411478686627E-01,-9.359811539211266E-01,3.184349910081140E-01,-9.358736215310939E-01,-5.257950014961571E-02,-3.279200062293786E-02,
4.186000000000000E+08,-5.930933826738349E-02,8.083522084913902E-03,3.211088742289827E-01,-9.377937353357124E-01,3.132899152944567E-01,-9.375817511147243E-01,-4.682273767578244E-02,-3.102885116350029E-02,
4.204000000000000E+08,-5.946492877105974E-02,8.516070842991533E-03,3.165018785408837E-01,-9.395660658022403E-01,3.082015025818841E-01,-9.392682624319507E-01,-4.135900195104564E-02,-2.833627213270620E-02,
4.222000000000000E+08,-5.965790798808912E-02,8.985150170498779E-03,3.119995591867989E-01,-9.413514504329463E-01,3.031382201936978E-01,-9.409290492560516E-01,-3.622591907646925E-02,-2.474413600959560E-02,
4.240000000000000E+08,-5.987368060774365E-02,9.387198014966893E-03,3.074918758657252E-01,-9.430873008394589E-01,2.981166507435183E-01,-9.425558733143146E-01,-3.178156962389003E-02,-2.022172311082499E-02,
4.258000000000000E+08,-6.003358520043423E-02,9.844489339996277E-03,3.029783695547749E-01,-9.448281855859602E-01,2.930741113891524E-01,-9.441471312812948E-01,-2.809859836764011E-02,-1.501256536347835E-02,
4.276000000000000E+08,-6.024623921851149E-02,1.026220710253224E-02,2.985142783804016E-01,-9.465471606215033E-01,2.879957492817058E-01,-9.457307150606695E-01,-2.523360942160470E-02,-9.169325854086943E-03,
4.294000000000000E+08,-6.045581399713850E-02,1.070188725067170E-02,2.938972074062247E-01,-9.483693562588134E-01,2.830048824506126E-01,-9.472158491370343E-01,-2.329990720016926E-02,-2.892485439361089E-03,
4.312000000000000E+08,-6.068719269574856E-02,1.109248462624375E-02,2.892960940915976E-01,-9.500470264413388E-01,2.780372429188180E-01,-9.487534729990820E-01,-2.237362372582453E-02,3.721339332975013E-03,
4.330000000000000E+08,-6.096120227885787E-02,1.149249256953071E-02,2.846204155873366E-01,-9.517825390750333E-01,2.729646273804832E-01,-9.502502160200657E-01,-2.249514169564887E-02,1.052443040631779E-02,
4.348000000000000E+08,-6.126416069995619E-02,1.189866527440855E-02,2.798533368315395E-01,-9.535783907073832E-01,2.680636315824403E-01,-9.516325461879929E-01,-2.369859289397953E-02,1.730969420157007E-02,
4.366000000000000E+08,-6.151222787678184E-02,1.229600761512884E-02,2.748097372512504E-01,-9.553114511005562E-01,2.630492321927719E-01,-9.530672317815529E-01,-2.598411656495788E-02,2.384286251683605E-02,
4.384000000000000E+08,-6.160558175228938E-02,1.269395573142790E-02,2.696969900542586E-01,-9.569932367422590E-01,2.581276642104174E-01,-9.543825201373598E-01,-2.926858785709837E-02,2.996917787076070E-02,
4.402000000000000E+08,-6.180441951948189E-02,1.291604659528566E-02,2.645680011813839E-01,-9.586366484679431E-01,2.531222972376019E-01,-9.556685365197661E-01,-3.349743493855434E-02,3.562950900681577E-02,
4.420000000000000E+08,-6.209509264148910E-02,1.333159242699740E-02,2.592171677859691E-01,-9.602853051605348E-01,2.481370750617363E-01,-9.568927966519741E-01,-3.844793843420687E-02,4.059569057899629E-02,
4.438000000000000E+08,-6.235375801795423E-02,1.369219801356638E-02,2.537125520590853E-01,-9.619164785883410E-01,2.432148486059119E-01,-9.582344776003403E-01,-4.409488467449486E-02,4.476681524948362E-02,
4.456000000000000E+08,-6.264170338620456E-02,1.404430428752845E-02,2.480289307139531E-01,-9.633801898463338E-01,2.381906074607825E-01,-9.593656899925128E-01,-5.023864237562324E-02,4.813443242983734E-02,
4.474000000000000E+08,-6.291684981533568E-02,1.446648045862161E-02,2.423006409457192E-01,-9.648965040015381E-01,2.332027822998040E-01,-9.604677382504294E-01,-5.679613090392766E-02,5.061166838730916E-02,
4.492000000000000E+08,-6.321231489357096E-02,1.484597552678133E-02,2.364735410292386E-01,-9.661791654233636E-01,2.282162786539716E-01,-9.616432783829189E-01,-6.366471185841635E-02,5.215970402753077E-02,
4.510000000000000E+08,-6.348227900097188E-02,1.526775707447405E-02,2.304728736521073E-01,-9.675028909764892E-01,2.232133715493839E-01,-9.626383610512677E-01,-7.064783952359911E-02,5.275307100683940E-02,
4.528000000000000E+08,-6.377228476377322E-02,1.568476522903397E-02,2.244442091013655E-01,-9.687140788424854E-01,2.182251894015651E-01,-9.636445362377343E-01,-7.760731435312834E-02,5.235116957026041E-02,
4.546000000000000E+08,-6.407669087502048E-02,1.613495711676032E-02,2.184865481026957E-01,-9.697559291926134E-01,2.131745341567615E-01,-9.646188286469335E-01,-8.438035899643070E-02,5.096735646425721E-02,
4.564000000000000E+08,-6.432741161441696E-02,1.661506585215073E-02,2.125080557740532E-01,-9.707689301579006E-01,2.080794785061673E-01,-9.655370203410273E-01,-9.085969621014262E-02,4.858851962141254E-02,
4.582000000000000E+08,-6.464419480587112E-02,1.709793971864644E-02,2.064888465888774E-01,-9.716806339529847E-01,2.029955718070787E-01,-9.664964470074343E-01,-9.682624021445127E-02,4.531158637371705E-02,
4.600000000000000E+08,-6.489976929200419E-02,1.756980292585209E-02,2.005341241062771E-01,-9.725424774364161E-01,1.978327362184696E-01,-9.673636933514723E-01,-1.020101376243475E-01,4.113177999035258E-02,
4.618000000000000E+08,-6.514029767574353E-02,1.807085664212084E-02,1.946697412700423E-01,-9.732515441025832E-01,1.927867286889694E-01,-9.682155112120585E-01,-1.063769204964879E-01,3.622246404298875E-02,
4.636000000000000E+08,-6.538677556792792E-02,1.858575190456323E-02,1.888298506301636E-01,-9.739641473096771E-01,1.875415667149286E-01,-9.690732900547686E-01,-1.098393071252212E-01,3.065392093938737E-02,
4.654000000000000E+08,-6.562726870253989E-02,1.910532167288687E-02,1.831204126954867E-01,-9.747751504979163E-01,1.824379439274977E-01,-9.699567882348930E-01,-1.122194956847757E-01,2.464033310100466E-02,
4.672000000000000E+08,-6.586236477904453E-02,1.968166637395750E-02,1.773667107228969E-01,-9.754958065595351E-01,1.771213906845396E-01,-9.708218693346616E-01,-1.135148432694464E-01,1.831108849727152E-02,
4.690000000000000E+08,-6.614227711486033E-02,2.015488110315917E-02,1.759366229585651E-01,-9.755297624420629E-01,1.698071689483906E-01,-9.719714401641513E-01,-1.137087164231886E-01,1.176980099653496E-02,
4.708000000000000E+08,-6.631036137297644E-02,2.075019065473459E-02,1.663302172478704E-01,-9.768628433258418E-01,1.670840258958367E-01,-9.724595607550667E-01,-1.126730090509262E-01,5.428634904134567E-03,
4.726000000000000E+08,-6.651767444866516E-02,2.128184208990110E-02,1.610099266326706E-01,-9.777073320770626E-01,1.616352551376157E-01,-9.733588768174729E-01,-1.105892743366585E-01,-8.041925386408008E-04,
4.744000000000000E+08,-6.675006992098492E-02,2.183213666367185E-02,1.558686300221747E-01,-9.784741259161907E-01,1.563112757290222E-01,-9.741949059006498E-01,-1.074521241703462E-01,-6.705906182746524E-03,
4.762000000000000E+08,-6.692955083603988E-02,2.233711002075177E-02,1.506912065746711E-01,-9.793259669295703E-01,1.509174631516720E-01,-9.750322006602230E-01,-1.033499925793239E-01,-1.211926278680935E-02,
4.780000000000000E+08,-6.711799570144344E-02,2.287172702357583E-02,1.455128569492781E-01,-9.802934777655060E-01,1.455274375833157E-01,-9.758653293250087E-01,-9.826992523050365E-02,-1.671074190957231E-02,
4.798000000000000E+08,-6.725810203324889E-02,2.337462873798341E-02,1.403000548622360E-01,-9.813033867333673E-01,1.401173363684400E-01,-9.766694786732927E-01,-9.242746187697738E-02,-2.054855364962681E-02,
4.816000000000000E+08,-6.742778834900839E-02,2.390013216012191E-02,1.353019436614322E-01,-9.824125547634042E-01,1.345871962259492E-01,-9.774647405857203E-01,-8.598936676659058E-02,-2.354973405828360E-02,
4.834000000000000E+08,-6.759623008854360E-02,2.440717472263278E-02,1.302916075114586E-01,-9.835906942423982E-01,1.291373361465861E-01,-9.783410659078567E-01,-7.909735435051357E-02,-2.557122211330116E-02,
4.852000000000000E+08,-6.771550355258192E-02,2.489522420728497E-02,1.253722660213514E-01,-9.847910637163121E-01,1.236328649651572E-01,-9.790710440329455E-01,-7.174371544161057E-02,-2.660527335805204E-02,
4.870000000000000E+08,-6.785439938887960E-02,2.541365850203438E-02,1.204265580606683E-01,-9.859699712745308E-01,1.181453197570344E-01,-9.798403310788423E-01,-6.413224681167212E-02,-2.654771655717147E-02,
4.888000000000000E+08,-6.796590129494233E-02,2.587832444738447E-02,1.155584126097608E-01,-9.872165735355641E-01,1.125688606692037E-01,-9.804741234322789E-01,-5.643165594768394E-02,-2.530820767114705E-02,
4.906000000000000E+08,-6.807916727914655E-02,2.635101153725183E-02,1.105858321628774E-01,-9.884141771507754E-01,1.071663655296398E-01,-9.811687826858025E-01,-4.894692010754936E-02,-2.285016984175587E-02,
4.924000000000000E+08,-6.813999397557016E-02,2.682923255656611E-02,1.054735547570790E-01,-9.896652168003039E-01,1.016510920620591E-01,-9.817779434537280E-01,-4.179703210054297E-02,-1.910387528169014E-02,
4.942000000000000E+08,-6.821671533729545E-02,2.728607305959451E-02,1.003997402347940E-01,-9.907374713641622E-01,9.618187559705896E-02,-9.822740181434838E-01,-3.522128608724557E-02,-1.417705211443543E-02,
4.960000000000000E+08,-6.826632082194151E-02,2.774433575639181E-02,9.529564212031924E-02,-9.916720583408695E-01,9.071022586068936E-02,-9.828430222576068E-01,-2.948128394511750E-02,-8.102268204158887E-03,
4.978000000000000E+08,-6.825263809639812E-02,2.816031275040802E-02,9.011416467002906E-02,-9.925672444733581E-01,8.535822635254353E-02,-9.832758912864908E-01,-2.474644978998283E-02,-1.076649696774019E-03,
4.996000000000000E+08,-6.826776987233538E-02,2.855047188325910E-02,8.626511842506882E-02,-9.932713915021947E-01,7.923876949381933E-02,-9.837186840189749E-01,-2.120567195421075E-02,6.814764869755914E-03,
5.014000000000000E+08,-6.831543746589069E-02,2.898896057305838E-02,7.929453160475769E-02,-9.939116267137209E-01,7.468352466509348E-02,-9.838979576272180E-01,-1.876792926558047E-02,1.512422964246445E-02,
5.032000000000000E+08,-6.835791544900424E-02,2.936049260631350E-02,7.403145764715754E-02,-9.943623134056925E-01,6.935351612738160E-02,-9.841833528457521E-01,-1.780273887073210E-02,2.387583931327261E-02,
5.050000000000000E+08,-6.842539926456534E-02,2.975687578909588E-02,6.855901406636393E-02,-9.946608020060930E-01,6.419421513745156E-02,-9.843835013473481E-01,-1.823073861018314E-02,3.280697598261417E-02,
5.068000000000000E+08,-6.851693604256587E-02,3.017904687710056E-02,6.305560795154792E-02,-9.947273797948815E-01,5.913262233205292E-02,-9.845268745387309E-01,-2.008879448590900E-02,4.158494512912281E-02,
5.086000000000000E+08,-6.863509562549132E-02,3.056079145812846E-02,5.748139143167282E-02,-9.946592962734687E-01,5.410763867692705E-02,-9.846202503135004E-01,-2.331162646600225E-02,5.008649460663314E-02,
5.104000000000000E+08,-6.879747809288861E-02,3.099187434674698E-02,5.182310181947566E-02,-9.943760404109917E-01,4.910820637277547E-02,-9.846094728834135E-01,-2.779526321874229E-02,5.809622006541279E-02,
5.122000000000000E+08,-6.902818740687919E-02,3.146595000918351E-02,4.623356068223957E-02,-9.939736520898034E-01,4.409654022667564E-02,-9.845989963887195E-01,-3.344273506357573E-02,6.528111681023235E-02,
5.140000000000000E+08,-6.924908550306252E-02,3.190195770841592E-02,4.058805161208032E-02,-9.934103181767772E-01,3.920717785306315E-02,-9.845115900424829E-01,-4.011630982097178E-02,7.158378937516889E-02,
5.158000000000000E+08,-6.941255173760118E-02,3.232886563744182E-02,3.488325962612676E-02,-9.927323830192153E-01,3.440750069843423E-02,-9.844659086209990E-01,-4.763029091941948E-02,7.680462073527250E-02,
5.176000000000000E+08,-6.956857255971062E-02,3.278989457781128E-02,2.922073103019527E-02,-9.918860041368817E-01,2.953279187397762E-02,-9.843658980733354E-01,-5.574067859243894E-02,8.083976419635211E-02,
5.194000000000000E+08,-6.972872372503904E-02,3.327170826467113E-02,2.358265492456075E-02,-9.909631966891691E-01,2.455959896820874E-02,-9.842283477094537E-01,-6.426333287421825E-02,8.363371341852585E-02,
5.212000000000000E+08,-6.993380678683674E-02,3.381874389034160E-02,1.780352560847918E-02,-9.899783877449911E-01,2.001936694312586E-02,-9.841173874787460E-01,-7.299013520482181E-02,8.506645862815995E-02,
5.230000000000000E+08,-7.010527771321726E-02,3.437220627961763E-02,1.237108594050633E-02,-9.889944756271938E-01,1.525875495933862E-02,-9.840461458606096E-01,-8.174574262974672E-02,8.522906656787375E-02,
5.248000000000000E+08,-7.024597138579076E-02,3.496793473740850E-02,6.563914046838331E-03,-9.879153165100992E-01,1.048033039983364E-02,-9.839205227226366E-01,-9.021553766995691E-02,8.407684894331627E-02,
5.266000000000000E+08,-7.034337515384628E-02,3.555641035835748E-02,9.741671154063227E-04,-9.868549720712287E-01,5.618978224360024E-03,-9.838383733986658E-01,-9.827002702680866E-02,8.167058046862419E-02,
5.284000000000000E+08,-7.034671257023073E-02,3.614990105760103E-02,-4.623765259622404E-03,-9.858684507135771E-01,8.647481077604566E-04,-9.837765900312434E-01,-1.057257785155774E-01,7.809176724284418E-02,
5.302000000000000E+08,-7.031955220694952E-02,3.677417757565483E-02,-1.024379696928890E-02,-9.848531176498962E-01,-3.990656018173572E-03,-9.837685356307594E-01,-1.123728185184800E-01,7.345317891302011E-02,
5.320000000000000E+08,-7.029466362511429E-02,3.732772830746610E-02,-1.563460446391630E-02,-9.839736261305901E-01,-8.843121655908337E-03,-9.838017346546966E-01,-1.180419721486073E-01,6.782596816287741E-02,
5.338000000000000E+08,-7.018555826693347E-02,3.786653541413749E-02,-2.117411173110197E-02,-9.831493570194407E-01,-1.385697024969169E-02,-9.838186878719878E-01,-1.226262097592079E-01,6.144530213334821E-02,
5.356000000000000E+08,-7.005045351389011E-02,3.840324420387452E-02,-2.667206360350366E-02,-9.824654028506613E-01,-1.884008463516859E-02,-9.838804264329545E-01,-1.260353402233358E-01,5.439799930746503E-02,
5.374000000000000E+08,-6.995235892267404E-02,3.893934779232046E-02,-3.214789411418928E-02,-9.818924823392803E-01,-2.396994639502832E-02,-9.839527545836486E-01,-1.282261429892454E-01,4.688343786773717E-02,
5.392000000000000E+08,-6.984417986804295E-02,3.946788612433681E-02,-3.753584282172492E-02,-9.815157956938170E-01,-2.916186640295778E-02,-9.840004145624358E-01,-1.292274962541483E-01,3.905067864164583E-02,
5.410000000000000E+08,-6.974109888637882E-02,4.001031396370013E-02,-4.293873968664151E-02,-9.812806969879071E-01,-3.448724940990927E-02,-9.840068284042768E-01,-1.290456331532547E-01,3.112918095075496E-02,
5.428000000000000E+08,-6.965375275975678E-02,4.055958161308245E-02,-4.841155741528595E-02,-9.811899542412225E-01,-3.990127821433972E-02,-9.839482931833208E-01,-1.275442479968447E-01,2.309517692077460E-02,
5.446000000000000E+08,-6.957710067924656E-02,4.110106097104562E-02,-5.386368526717979E-02,-9.812111358207827E-01,-4.539208336589155E-02,-9.838979301695441E-01,-1.246904690337704E-01,1.512574325735924E-02,
5.464000000000000E+08,-6.950785253930072E-02,4.164275572490258E-02,-5.927359912527476E-02,-9.814775013044822E-01,-5.100217809478086E-02,-9.837560237142583E-01,-1.204888570893919E-01,7.491996925288319E-03,
5.482000000000000E+08,-6.947452231726770E-02,4.222385661615849E-02,-6.469914227459697E-02,-9.818983113997404E-01,-5.669584501899590E-02,-9.835382209399630E-01,-1.149656462898605E-01,4.692126164455180E-04,
5.500000000000000E+08,-6.944550647018687E-02,4.275204172084059E-02,-7.011201373670119E-02,-9.824252170924659E-01,-6.238336748723092E-02,-9.832846266162565E-01,-1.081879733790682E-01,-5.561335345732905E-03,
5.518000000000000E+08,-6.935722263609935E-02,4.323647344024430E-02,-7.566604180920840E-02,-9.829925099972153E-01,-6.818456432059217E-02,-9.829054088809768E-01,-1.003345303392240E-01,-1.057377210256758E-02,
5.536000000000000E+08,-6.901491611982605E-02,4.401512969767916E-02,-8.393950107109234E-02,-9.831414508467827E-01,-7.354236171403629E-02,-9.825878045240394E-01,-9.160892348079747E-02,-1.452143626629075E-02,
5.554000000000000E+08,-6.922181793665966E-02,4.424962151114293E-02,-8.687911433110523E-02,-9.842303388113616E-01,-7.965858348704341E-02,-9.819530248714541E-01,-8.227107885240624E-02,-1.677514171989406E-02,
5.572000000000000E+08,-6.916103070176144E-02,4.470366927668785E-02,-9.244401608872048E-02,-9.849294003608352E-01,-8.539114532006750E-02,-9.813509480261831E-01,-7.251434276879526E-02,-1.767230558351764E-02,
5.590000000000000E+08,-6.904464855894724E-02,4.510530129576781E-02,-9.810830473841305E-02,-9.855845375003142E-01,-9.109523831824003E-02,-9.806473590815935E-01,-6.258160162509278E-02,-1.702070069835671E-02,
5.608000000000000E+08,-6.895153079141234E-02,4.554567841414026E-02,-1.036604130416357E-01,-9.861468688196769E-01,-9.679891542921963E-02,-9.799119424677873E-01,-5.275972774521988E-02,-1.466355808472119E-02,
5.626000000000000E+08,-6.884968474117023E-02,4.593027067065391E-02,-1.092992947701078E-01,-9.866303521800946E-01,-1.023587527709721E-01,-9.791190470709203E-01,-4.334015430524026E-02,-1.069812290082894E-02,
5.644000000000000E+08,-6.880328233348861E-02,4.627674344121251E-02,-1.148456466506396E-01,-9.869603785880938E-01,-1.078627589189800E-01,-9.782642355457490E-01,-3.457656498855669E-02,-5.247522221989924E-03,
5.662000000000000E+08,-6.878895081508890E-02,4.661663773288865E-02,-1.204287667058983E-01,-9.869767792550754E-01,-1.132166644627045E-01,-9.773457224005998E-01,-2.674079435174223E-02,1.656821055403336E-03,
5.680000000000000E+08,-6.879483034114578E-02,4.696836797230848E-02,-1.258769781492664E-01,-9.867144396289423E-01,-1.185075768129737E-01,-9.764303491302614E-01,-2.010227470946942E-02,9.843983655685158E-03,
